Yloc,Xloc,Count
-34.9302752,138.5941739,5
-34.93066,138.5947,5
-34.9216187,138.64928102,5
-34.689,138.666,5
-34.95174319,138.60702873,5
-34.9331777,138.625417,5
-34.92377488,138.60302995,5
-34.92245509,138.60185256,5
-34.9218,138.6,5
-34.9271,138.596,5
-34.83126922,138.68998787,5
-34.91670319,138.59665016,5
-34.92399892,138.61390297,5
-34.9131889,138.6675568,5
-34.92439,138.49529,5
-34.8818203,138.4857895,5
-35.2845168,138.5681952,5
-34.9212,138.597,5
-35.01483987,138.54182214,5
-34.71676676,138.66587689,5
-34.83719468,138.53354232,5
-35.02073,138.6344,5
-34.9228925,138.61010274,5
-34.82956933,138.68948383,5
-34.9264005,138.650281,5
-34.91571458,138.59649344,5
-34.95741,138.50669,5
-34.91481883,138.56651187,5
-34.72967449,138.67696524,5
-34.75427161,138.6744976,5
-34.98089261,138.51075729,5
-35.34078,138.47624,5
-35.21808079,138.54285534,5
-35.20709876,138.52580594,5
-35.12885744,138.53057961,5
-34.95559,138.60041,5
-34.74843683,138.52273595,5
-35.18664711,138.53834547,5
-35.13957,138.4932399,5
-34.92663227,138.59515839,5
-34.92834152,138.59411457,5
-34.85831,138.51781,5
-34.92054881,138.58723187,5
-34.76785244,138.59360822,5
-34.92005345,138.60392153,5
-34.9868,138.524,5
-34.91963102,138.59795809,5
-34.85842321,138.57317106,5
-35.07266763,138.53913038,5
-34.92252964,138.59269291,5
-34.56471828,138.93356573,5
-35.21371424,138.53650709,5
-34.92911382,138.59907389,5
-34.92181,138.6105,5
-34.92213,138.60318,5
-27.57162776,153.09301835,5
-27.45279771,153.04656502,5
-27.55493279,152.33565187,5
-27.57177619,153.06590266,5
-27.53999,153.0074799,5
-27.20531,153.11395,5
-27.43323042,153.54351174,5
-27.45,153.167,5
-27.49897,153.04508,5
-27.47875749,153.02156728,5
-27.88102237,153.33495478,5
-27.57266938,153.06552801,5
-27.57750227,153.02433141,5
-27.45408365,153.05431263,5
-27.7167,152.833,5
-27.46909709,153.05113792,5
-27.49167,153.21774,5
-27.37487,153.0767,5
-27.46099436,153.03800437,5
-27.30717021,152.99173254,5
-27.47062102,153.02519273,5
-27.4689682,153.0234991,5
-27.688,153.085,5
-27.45081,153.04504,5
-27.3196561,153.0695155,5
-27.45859807,153.03544146,5
-27.65817734,153.17029238,5
-27.46726,153.0283,5
-27.4031,153.021,5
-27.58419143,153.28882476,5
-27.7167,153.217,5
-27.70527297,153.16954136,5
-27.38340948,153.12091166,5
-27.45152381,153.18656648,5
-27.46749,153.03559,5
-27.47072,153.02783,5
-27.66757,152.92488,5
-27.42508843,153.04682998,5
-27.36320772,153.0920611,5
-27.33062876,153.05775225,5
-27.31363494,152.97390454,5
-27.25,153.117,5
-27.4458906,153.16481476,5
-27.48520873,152.99267523,5
-27.43038496,153.08313131,5
-27.85373673,153.30477839,5
-27.215339,153.104522,5
-27.47126,153.02439,5
-27.38257114,153.03184748,5
-27.11932,152.80337,5
-27.48136508,153.03290627,5
-27.44413475,153.17432642,5
-27.4861,153.025,5
-27.80752726,153.10901704,5
-27.6184709,153.12401676,5
-27.17917664,153.37259879,5
-27.34862879,153.03274942,5
-27.39871,153.03244,5
-27.20271096,153.0219826,5
-27.36680057,153.07994009,5
-27.47792668,153.03443949,5
-27.45904536,153.04990326,5
-27.46972691,153.02734502,5
-27.4623,153.032,5
-27.06879,153.20411,5
-27.46937916,153.05438069,5
-27.53117,153.20487,5
-27.46796,153.01216,5
-27.46731875,153.02760816,5
-27.78126833,153.3653279,5
-27.34129428,152.38891155,5
-27.37132,152.8499,5
-27.44846931,153.02839397,5
-27.6333,152.583,5
-27.67359,153.20587,5
-27.47073439,153.02747011,5
-27.469324,153.0303519,5
-27.87788353,153.3431539,5
-27.4484901,152.9958801,5
-27.46970156,153.02975267,5
-27.45933,152.99771,5
-27.21961338,153.0972616,5
-27.50292,153.0352,5
-27.46382899,153.18567215,5
-27.61877,153.09204,5
-27.47661,153.01306,5
-27.47518925,153.01648378,5
-27.5311,152.975,5
-27.61034095,153.10258644,5
-27.87450124,153.36150175,5
-27.52308392,153.28567517,5
-27.46378533,153.02729984,5
-27.46317112,152.948794,5
-27.4505692,153.0444183,5
-27.4517,153.0492,5
-27.48095084,153.01283217,5
-27.52697,153.0147299,5
-27.61413281,153.122688,5
-27.45814,153.03405,5
-27.4469854,153.03526981,5
-27.6367,152.5978,5
-27.47227,153.02511,5
-27.40934591,153.06166398,5
-27.28331535,152.9825592,5
-27.63091432,152.78491032,5
-27.37264,153.05606,5
-27.47518,153.01489,5
-27.27871,153.067623,5
-27.45944,153.03372,5
-27.55355767,153.05422783,5
-27.47212125,153.02764972,5
-27.5180446,153.0678765,5
-27.4677434,153.02327472,5
-27.53840862,153.0925531,5
-27.4771,153.01185,5
-27.49719437,153.06783199,5
-27.49662402,153.01434102,5
-27.45474423,153.03425511,5
-27.4505,153.043,5
-27.45982988,153.01805264,5
-27.3866405,153.0393524,5
-27.469515,153.00606,5
-27.47165,153.02748,5
-27.46738,153.02559,5
-27.517,153.067,5
-27.51122,153.0314799,5
-27.03148675,153.1486032,5
-27.469325,153.025846,5
-27.48626,153.02941,5
-27.07213,153.36808,5
-27.47781639,153.02753448,5
-27.49906718,153.0126854,5
-27.49896449,153.01279306,5
-27.48561994,152.99262924,5
-27.46725008,153.00657014,5
-27.48686,153.03678,5
-27.38636994,153.11947076,5
-27.52661,153.26743,5
-27.45541,153.03946,5
-27.63,153.08,5
-27.3838358,152.9379446,5
-27.45094798,153.05567055,5
-27.89713181,153.20887778,5
-27.45286495,153.01708893,5
-27.48539432,152.99337075,5
-27.36249919,153.06080148,5
-27.47947,153.04273,5
-27.45486,153.00657,5
-27.61034153,153.0557898,5
-27.46960875,153.02399263,5
-27.35506231,152.88141754,5
-27.46905559,153.00470038,5
-27.49650678,153.04039836,5
-27.67639,152.898709,5
-27.69092917,153.02155562,5
-27.4528,153.046,5
-27.45675,153.03635,5
-27.47743565,153.02710533,5
-27.46381903,153.02970119,5
-27.47013584,153.0492358,5
-27.41208695,153.06502623,5
-27.49883648,153.01350746,5
-27.86889,153.29959,5
-27.438611,153.011111,5
-27.48738707,153.0350419,5
-27.4775,153.0431,5
-27.25800849,153.08669927,5
-27.478362,153.023692,5
-27.46591,152.99761,5
-27.497625,153.037739,5
-27.46764,153.0247,5
-27.48329,152.90308,5
-27.4784,153.023,5
-27.47023,153.02594,5
-27.46983,153.0288,5
-27.73678754,152.95803656,5
-27.50761006,152.93859243,5
-27.45563,153.03957,5
-27.51869,153.02918,5
-27.38215196,153.03131104,5
-27.45684,153.03951,5
-27.4458606,153.0293868,5
-27.49719865,153.01590694,5
-27.46592006,153.02635288,5
-27.47129208,153.0265391,5
-27.468126,153.0263,5
-27.481,153.036,5
-27.49747967,153.01458647,5
-27.52471,153.23564,5
-27.56305,153.08282,5
-27.60852512,152.97950522,5
-27.4503,153.0522,5
-27.49475695,153.01408158,5
-27.60531981,153.09261271,5
-27.46523265,153.0095552,5
-27.38382817,153.03208125,5
-27.5280779,152.99301536,5
-27.48725571,153.20781056,5
-27.4688,153.0309,5
-27.47897,153.01791,5
-27.4602383,153.0320634,5
-27.89199,153.31354,5
-27.46830278,153.02663896,5
-27.5520827,152.90750197,5
-27.45993,153.03218,5
-27.866141,153.319602,5
-27.7465173,153.09026202,5
-27.39307,153.07134,5
-27.47701839,153.01235856,5
-27.58597942,153.27873232,5
-27.47601,153.0607599,5
-27.5699931,153.06242466,5
-27.46910288,153.03065221,5
-27.4581,153.08792,5
-27.45822555,153.0334568,5
-27.38351346,153.12003487,5
-27.87667,153.38112,5
-27.54074572,153.20080787,5
-27.36965,152.88774,5
-27.78689719,153.37620998,5
-27.46984058,153.02279833,5
-27.57292538,153.06551818,5
-27.6333,152.383,5
-27.44772,153.04013387,5
-27.41793,153.05582,5
-27.81701,153.30564,5
-27.45121,153.06024,5
-27.4702,153.023,5
-27.48634465,153.23254108,5
-27.4603,153.022,5
-27.45875,153.03574,5
-27.46957102,153.02532683,5
-27.46904218,153.02615496,5
-27.46903,153.02551,5
-27.50200335,153.10248144,5
-27.4715,153.024,5
-27.50216581,153.00623035,5
-27.45771,153.03537,5
-27.47000141,153.0268988,5
-27.4273033,153.0671239,5
-27.65768846,152.78066279,5
-27.469434,153.025774,5
-27.47016,153.02408,5
-27.47600085,153.01743069,5
-27.46820001,153.01823869,5
-27.89248,153.31525,5
-27.45465,153.04192,5
-27.45462144,153.0432935,5
-27.48186168,153.02424073,5
-27.45624299,153.03367753,5
-27.40329916,153.1102439,5
-27.88461493,153.31459295,5
-27.42389,153.03394,5
-27.559728,153.081997,5
-27.47256,153.00251,5
-27.514943,153.030941,5
-27.4697,153.012,5
-27.4699,153.027,5
-27.47562,153.01538,5
-27.3228,153.08381,5
-27.4825,152.99658,5
-27.562145,153.08202779,5
-27.6511682,152.7751543,5
-27.43231234,153.16992979,5
-27.38589195,153.0359177,5
-27.48003516,153.02299358,5
-27.44452,153.100415,5
-27.45968034,153.00585236,5
-27.4678,152.98477,5
-27.47548363,153.01945701,5
-27.48755621,153.03579911,5
-27.47740139,153.02064731,5
-27.47001331,153.02511647,5
-27.52725615,153.07568868,5
-27.46866284,153.02650017,5
-27.45845166,153.03998262,5
-27.50057107,153.09904387,5
-27.457542,153.036172,5
-27.4687,153.027,5
-27.7376,153.193,5
-27.52425186,153.28557553,5
-27.41539537,153.01430583,5
-27.38652278,153.11913317,5
-27.4648,153.05,5
-27.48187777,153.02370226,5
-27.45481,153.01413,5
-27.47369,153.01752,5
-27.45487,153.02579,5
-27.46361087,153.03932198,5
-27.45903,152.99289,5
-27.61569997,152.75865688,5
-27.47044625,153.05258232,5
-27.30673685,152.99346889,5
-27.35666667,152.20166667,5
-27.4191,152.99783,5
-27.4670693,153.0283013,5
-27.46356,152.94596,5
-27.2360235,153.1145122,5
-27.45419,153.03036,5
-27.4509874,153.0313211,5
-27.3592451,152.16777354,5
-27.48934808,152.99830252,5
-27.45699323,153.01040964,5
-27.44327,153.03829,5
-27.462971,153.01091,5
-27.45127,153.03336,5
-27.37503281,153.07701731,5
-27.4994119,153.01353826,5
-27.41522393,153.07987833,5
-27.32099663,153.07353794,5
-27.46525,153.02864,5
-27.47974625,153.02373111,5
-27.657876,153.170138,5
-27.46605753,153.03019989,5
-27.4661,153.03067,5
-27.47764506,153.01229954,5
-27.46164838,153.01435329,5
-27.4802,153.04234,5
-27.49092325,153.09731281,5
-27.34102161,153.03031701,5
-27.38982854,153.02992062,5
-27.43345,153.04501,5
-35.28283189,149.43830967,5
-35.31687855,149.04184769,5
-35.17438507,149.13072205,5
-35.27800625,149.13774031,5
-35.24199153,149.05738639,5
-35.22012261,149.10311156,5
-35.279171,149.1303711,5
-35.2785492,149.1321259,5
-35.46637036,149.08488168,5
-35.29961061,149.07095432,5
-35.2829056,149.1196328,5
-35.3300285,149.1643982,5
-35.2797158,149.1307004,5
-35.3163164,149.1416681,5
-35.19487447,149.02053881,5
-35.27952347,149.13027674,5
-35.2915,149.09074,5
-35.27418,149.13032,5
-35.31629,149.14066,5
-35.28810793,149.13193905,5
-35.20207897,149.04667393,5
-35.55,149.0444,5
-35.27567742,149.12395763,5
-35.31143486,149.14430324,5
-35.316805,149.14167287,5
-35.3244243,149.0802085,5
-35.41569005,149.06762602,5
-35.36814,149.04597,5
-35.32503574,149.34880341,5
-35.27847,149.12653,5
-35.28208466,149.11851298,5
-35.32387108,149.15500549,5
-35.31808822,149.13972143,5
-35.27312618,149.13294338,5
-35.28,149.12,5
-35.24979,149.13578,5
-35.31824874,149.13384709,5
-35.31363,149.14699,5
-35.311021,149.146728,5
-35.2397,149.131,5
-35.55,148.76666667,5
-35.27265,149.1331,5
-35.41567784,149.06341185,5
-35.27801447,149.13270942,5
-35.40656881,149.12092819,5
-35.222374,149.01865,5
-35.442607,149.076199,5
-35.30111111,149.13,5
-35.27304939,149.13272101,5
-35.2784958,149.1288605,5
-34.8629,148.9484,5
-35.32167334,149.16358709,5
-35.30737272,149.19057191,5
-35.2786,149.131,5
-35.01691,149.11109,5
-35.23471058,149.04574911,5
-35.47541052,149.10194771,5
-35.24543759,149.14822586,5
-35.5764,148.7797,5
-35.32054069,149.1325493,5
-35.2844418,149.1281523,5
-35.31086027,149.14727626,5
-35.27520287,149.13206577,5
-35.2525,149.14,5
-35.24293861,149.06745609,5
-35.33278,149.15387,5
-35.7167,149.167,5
-35.27906584,149.12656188,5
-35.23437,149.14613,5
-35.34406355,149.09843576,5
-35.27795,149.1322,5
-35.339167,149.154722,5
-35.33333333,149.23333333,5
-35.34926911,149.10311841,5
-35.31412949,149.16146922,5
-35.29040289,149.14429496,5
-35.31293652,149.14633512,5
-35.27796,149.13168,5
-35.18864458,149.15491269,5
-35.390538,149.2019437,5
-35.33692167,149.11602783,5
-35.19329,149.08664,5
-35.2804,149.12583,5
-35.24554497,149.03216863,5
-35.30843,149.1874,5
-35.3217,149.163,5
-35.29058056,149.13195976,5
-35.3905316,149.2019339,5
-35.31531532,149.15959902,5
-42.8864,147.331,5
-42.8846486,147.33262004,5
-42.83590618,147.44737088,5
-42.896,147.2367,5
-42.92455823,147.27093411,5
-42.88714,147.32793,5
-42.88374,147.32636,5
-42.89378,147.31305,5
-43.08508566,147.01336367,5
-42.87596,147.33589,5
-43.1667,147.233,5
-42.87451,147.36882,5
-42.6667,147.417,5
-42.88088,147.33532,5
-42.8832,147.32549,5
-42.92412,147.34384,5
-43.1,147.067,5
-42.7017,147.262,5
-42.8121099,147.25434,5
-42.87027708,147.30224995,5
-42.88158845,147.33437392,5
-42.98,147.46001,5
-42.9833,147.05,5
-42.90337,147.32503,5
-42.91216448,147.35650335,5
-42.7379,146.997,5
-42.88212791,147.33369827,5
-42.8799896,147.3239483,5
-42.8814507,147.3238068,5
-42.881409,147.336672,5
-42.88759,147.33325,5
-42.88446,147.33005,5
-42.6528921,146.84822364,5
-43.0211449,147.0517622,5
-42.8761,147.318,5
-42.8782,147.32,5
-42.87858645,147.32718796,5
-42.90723,147.41981,5
-43.1333,147.05,5
-42.88488138,147.33100533,5
-42.80119538,147.85685179,5
-42.8611,147.616,5
-42.68404,146.93286,5
-43.00077522,147.04404243,5
-42.87922627,147.40630382,5
-42.7308,146.961,5
-42.90375309,147.32634199,5
-42.79628246,147.61539935,5
-37.81331883,144.962649,5
-37.94369606,145.06967001,5
-37.72049288,145.03707796,5
-37.81546075,144.97057825,5
-37.81214,144.97118,5
-37.70809992,145.00910282,5
-37.813318,144.95490924,5
-37.8519999,144.99569,5
-37.85377125,144.98346893,5
-37.86682,144.97718,5
-37.7666806,145.0912591,5
-37.83345,144.97591,5
-37.81674955,144.9479152,5
-37.810713,144.967742,5
-37.84781,145.0023799,5
-37.84943469,144.95084972,5
-37.78048706,144.74258423,5
-37.69969575,145.03511576,5
-37.90377,145.0405,5
-37.8176,144.967,5
-37.7684753,144.9598903,5
-37.86676,144.9781,5
-37.84623,144.99404,5
-38.24771356,145.05540181,5
-37.810344,144.963132,5
-37.719,144.777,5
-37.80935,144.9668,5
-37.85556063,145.020283,5
-37.66605505,144.53782402,5
-37.68677886,145.46619298,5
-37.807522,144.9580293,5
-37.87188877,144.8304831,5
-37.8198,144.984,5
-37.94835,145.03974,5
-37.6676354,144.846438,5
-37.81232376,144.9640311,5
-37.7774,144.97,5
-37.82524445,144.98402994,5
-37.8118065,144.9653406,5
-37.8847,145.058,5
-37.80523,144.98417,5
-37.79447556,144.96995544,5
-37.824,144.95678,5
-37.79885,144.97818,5
-37.7802999,144.99661,5
-38.1041,145.176,5
-37.8042481,144.9715644,5
-37.80753,144.98258,5
-37.92033331,145.05276514,5
-37.81774424,144.96598477,5
-37.75,145.517,5
-37.71926,144.8354699,5
-37.976963,145.066385,5
-37.80062,144.89706,5
-37.83885792,145.10497524,5
-37.98400493,145.21562052,5
-37.81561875,145.22897674,5
-37.69489553,145.05953143,5
-37.80449195,144.95072956,5
-37.7635,144.963,5
-37.77554,144.97122,5
-37.81386526,144.95455585,5
-37.869315,145.243646,5
-37.81025353,144.96511923,5
-37.8513603,144.9907074,5
-37.7997,144.90068,5
-37.80086,144.97916,5
-37.84602095,144.98699627,5
-37.83311,145.04733,5
-37.6587181,145.3739471,5
-37.79636812,144.93192052,5
-37.87072,144.98031,5
-37.82317,144.95258,5
-37.9108391,144.99884842,5
-37.88174,145.16313,5
-37.78372701,144.908928,5
-37.81272,144.97263,5
-37.812,144.965,5
-37.75426015,144.98112202,5
-37.81622433,144.97018091,5
-37.8753402,145.09013931,5
-38.04966944,145.35023611,5
-37.84697138,145.11430924,5
-37.8099,144.97,5
-37.8107,144.967,5
-37.76338,144.96158,5
-38.24525199,145.04782753,5
-37.90225486,145.1950964,5
-37.81346137,144.96997674,5
-37.8048,144.989,5
-37.81059,144.99926,5
-37.81991,144.97291,5
-37.795571,144.979799,5
-37.91941946,145.40393268,5
-37.80082,144.91645,5
-37.78371448,145.00081846,5
-37.8013522,144.9930826,5
-37.79598321,144.98018861,5
-37.84564,145.04593,5
-37.8344193,144.9595337,5
-37.82077693,144.84006473,5
-37.81131757,144.96086898,5
-37.79943,144.97807,5
-37.869544,145.025273,5
-37.742,145.053,5
-37.75548553,145.04548645,5
-37.81709,144.95294,5
-37.78,144.75134,5
-37.81068,145.00001,5
-37.7695799,145.0287032,5
-37.81939,145.00508,5
-37.8113,145.011,5
-37.73097,145.01499,5
-37.79681,144.92486,5
-37.81200171,144.97094731,5
-37.80962093,145.00404031,5
-37.805851,144.9840546,5
-37.7667,144.833,5
-37.852,145.15,5
-37.80886578,144.96355247,5
-38.10975887,145.12857914,5
-37.68653357,144.66404929,5
-37.877631,145.166222,5
-37.83622186,144.95042638,5
-37.86467888,144.96520886,5
-38.22170377,145.03448723,5
-37.97700119,145.21751404,5
-37.7046,144.9173,5
-37.7881,144.8325,5
-37.812011,144.960472,5
-37.82138,145.026,5
-37.80613,144.95665,5
-37.79142,144.93534,5
-37.93327268,145.17806522,5
-37.8877,145.0806,5
-37.77039,144.9606,5
-37.65307236,145.01493835,5
-37.82049561,144.94219971,5
-37.93046517,144.67013098,5
-37.812692,144.959971,5
-37.81507653,145.59267662,5
-37.8125458,144.9618073,5
-37.7521542,144.9006957,5
-37.87615,144.69948,5
-37.80937774,144.96388052,5
-37.80799765,144.96574128,5
-37.87658549,145.16513858,5
-37.8008287,144.89787513,5
-37.782285,144.977447,5
-37.9637,145.4102,5
-37.88729276,145.08379815,5
-37.7851221,145.2766784,5
-38.1167,145.333,5
-37.8428534,144.7258794,5
-37.85615703,145.15622693,5
-37.97045856,145.10388212,5
-38.02489,145.31078,5
-37.797821,144.9783478,5
-37.7618099,144.96285,5
-38.05923,145.40523,5
-37.75721,145.35386,5
-37.84791946,145.22872925,5
-37.82250333,144.96936167,5
-37.8191,145.00223,5
-37.68883,145.22197,5
-37.8229525,144.98336454,5
-37.81484219,144.93965912,5
-37.81463,144.9702299,5
-37.8643,144.9846,5
-37.800245,144.995476,5
-37.9,145.117,5
-37.8078999,144.97664,5
-37.81273876,144.95692167,5
-37.81661,144.9433699,5
-37.80591202,144.97383118,5
-37.82241077,144.95839805,5
-37.81923,144.9456099,5
-37.76309434,145.30940831,5
-37.76,145.00058,5
-38.02859147,145.34769162,5
-37.77791822,145.04954951,5
-37.80952966,144.94874239,5
-37.8001,144.984,5
-37.76626,144.94942,5
-38.04341905,145.25172404,5
-37.6831,144.661,5
-37.81529461,144.97096345,5
-37.86791,144.97885,5
-37.86308,144.9856,5
-37.67040299,144.84988889,5
-37.81413,144.96684,5
-37.84079,144.94002,5
-37.75878,145.00035,5
-37.8899803,145.0682068,5
-37.6749,145.3051,5
-37.87465014,145.09054542,5
-37.8844,145.001,5
-37.82206,145.0452699,5
-37.87551293,145.3552672,5
-37.89882004,144.99489669,5
-37.8021604,145.3095752,5
-37.72456131,145.16261118,5
-37.90740195,145.35682244,5
-37.82307,144.96303,5
-37.81821,144.96188,5
-38.05,145.25,5
-37.78245124,144.91640568,5
-37.937,145.229,5
-37.8118,145.01139,5
-37.88333,145.33333,5
-37.82899,144.99448,5
-37.8298456,144.9359894,5
-37.81590327,144.96445057,5
-37.67292,145.15253,5
-37.8202,144.96487,5
-37.8208201,144.95621206,5
-37.812126,144.96764,5
-37.80866931,144.95900989,5
-37.78948188,144.97170626,5
-37.80469351,144.98863451,5
-37.68485619,145.47735214,5
-37.89803485,145.07657433,5
-37.7882,144.926,5
-37.83265063,144.95731558,5
-37.81592082,144.89310084,5
-37.67792843,144.83542211,5
-37.739724,145.031293,5
-37.80387,144.9905599,5
-37.8089,144.96051,5
-37.90012,145.08114,5
-37.714,144.60022,5
-37.80950101,144.99226871,5
-37.83902,144.94227,5
-37.7133637,145.1427711,5
-37.85692437,144.97117286,5
-37.8125,144.96488,5
-38.1116373,145.2833106,5
-37.8107764,144.9678555,5
-37.8726,144.99,5
-37.81190329,144.96335948,5
-37.816014,144.968679,5
-37.9639873,145.22681028,5
-38.15401128,145.10912916,5
-37.83333,145.38333,5
-37.79459,144.9492799,5
-37.84945,144.9917,5
-37.7033465,145.10261536,5
-37.79637,144.98395,5
-37.88252482,145.01680444,5
-37.97130749,145.12583507,5
-37.7847519,144.938324,5
-37.80898,144.96102,5
-37.8326076,144.96064333,5
-37.86827,144.99081,5
-37.80007262,144.96707302,5
-37.80411,144.89208,5
-37.8633174,144.98872179,5
-37.79923385,144.92542156,5
-37.88699,145.14628,5
-37.85138,144.98848,5
-37.8230099,145.03547,5
-37.81187,144.97206,5
-37.82918,145.05689,5
-37.81093,145.00278,5
-38.151142,145.165807,5
-37.8467484,145.0464935,5
-37.83896,144.9926,5
-37.72784569,145.0491607,5
-37.84259202,144.9672525,5
-37.79769,144.96842,5
-37.79727,144.98649,5
-37.8122947,144.96346105,5
-37.84111,144.9947,5
-37.83709585,144.99684525,5
-37.8227199,145.03483,5
-37.81509,144.97044,5
-37.80901048,144.96204883,5
-37.81224,144.98354,5
-37.84662,144.99356,5
-37.81743,144.96063,5
-38.2349014,145.0558319,5
-37.80836,144.96729,5
-37.85173,144.99366,5
-37.98395745,145.21601436,5
-37.83142951,145.05662013,5
-38.256277,145.036491,5
-37.88169793,145.36382667,5
-37.80107,144.9977,5
-37.86633,144.9779299,5
-37.657,144.927,5
-37.818833,144.954299,5
-37.84777,144.9995,5
-37.805852,144.978442,5
-37.81689278,144.95356106,5
-37.81971347,144.96509876,5
-37.8506,145.04487,5
-37.83898,144.94164,5
-37.8181,144.962,5
-37.8365538,144.99656125,5
-37.80222334,144.94996756,5
-37.7870903,145.12599182,5
-37.72811038,145.01213104,5
-37.81477,144.9547,5
-37.81037,144.97107,5
-37.8071,144.9419,5
-37.8853607,145.0079346,5
-37.92566,145.09434,5
-37.88125,144.99959,5
-37.8695,144.9934,5
-37.94897,145.00431,5
-37.8188879,145.0023348,5
-37.76413122,144.97318804,5
-37.95654933,145.15821218,5
-37.74983,145.0549399,5
-37.91928,145.00044,5
-37.7378799,144.89444,5
-37.9121,145.2789,5
-38.07262775,145.43807854,5
-37.81494,144.93806,5
-37.8113209,144.94687748,5
-37.784,144.969,5
-37.81865953,144.9531739,5
-37.80987382,144.96291465,5
-37.8262482,144.9593811,5
-37.81150952,144.96529768,5
-37.6771,144.566,5
-37.81572,144.95729,5
-37.84273253,144.99567032,5
-37.8717,144.74577,5
-37.80603,144.98287,5
-37.81331966,145.086566,5
-37.82910856,145.2148503,5
-37.79362451,144.96050124,5
-37.82445887,144.97784465,5
-38.15248746,145.1354345,5
-37.80424,144.95365,5
-37.81026448,144.96307336,5
-37.84292787,144.99594937,5
-37.96667,145.05525,5
-37.81083,144.9715,5
-37.77771,144.82331,5
-37.87711195,145.04423701,5
-38.02378,145.31345,5
-37.76758633,144.9813641,5
-37.79984223,144.96311149,5
-37.72215,144.97025,5
-38.03014,145.34643,5
-37.79784284,144.96036886,5
-37.80141711,144.94995304,5
-37.87617874,145.16529846,5
-37.93491179,145.00299441,5
-37.746,144.765,5
-38.0428,145.292,5
-37.79706205,144.96103031,5
-37.65194,145.02373,5
-37.8101399,144.95718,5
-38.02613,145.31727,5
-37.84454282,144.87862308,5
-37.80914492,144.96376221,5
-37.73475447,144.93700987,5
-37.84610214,144.98423277,5
-37.7575417,145.3510132,5
-37.82020385,144.98279311,5
-37.78062519,144.93209093,5
-37.827584,144.97609605,5
-37.4064,145.211,5
-37.88584,145.07819,5
-37.81478,144.96902,5
-37.7032799,145.01510548,5
-37.8271299,145.02428,5
-37.87167,144.97664,5
-37.812944,144.962324,5
-37.92414427,145.19456101,5
-37.81491,145.2294,5
-37.85545,144.99288,5
-37.8761,145.003,5
-37.76628,144.96205,5
-37.80786941,144.96025593,5
-37.82,144.97,5
-37.80859223,144.96200115,5
-37.79957962,144.89656067,5
-37.806864,144.978831,5
-37.80123852,144.95969128,5
-37.81716525,144.94971285,5
-37.84089,145.01064,5
-37.8165197,144.9611869,5
-37.8127783,144.95354493,5
-37.85222,144.99311,5
-37.94854752,145.17286505,5
-37.79925463,144.89817816,5
-37.8196,145.00716,5
-37.85218,144.99313,5
-37.79950358,144.98805553,5
-37.81017386,144.96309757,5
-37.76446,144.97315,5
-37.718,144.919,5
-37.81528488,144.95410681,5
-37.87675039,145.14677525,5
-37.82377662,144.95749307,5
-37.82482628,144.95158195,5
-37.88,144.999,5
-37.81028,145.00579,5
-37.87702,144.67887,5
-37.82528,144.99583,5
-37.85384711,145.17051674,5
-37.87584561,145.08860523,5
-37.81495057,145.2289731,5
-37.8434,144.95718,5
-37.81188,144.9694,5
-37.81431047,144.97237257,5
-37.76747673,145.30371169,5
-37.81221,145.01443,5
-37.761074,144.960609,5
-37.84963,144.9931,5
-37.79896738,144.96056557,5
-37.9833,145.117,5
-37.941282,145.073783,5
-37.8568058,145.0317871,5
-37.81761,144.89436,5
-37.81613105,144.9683423,5
-37.7995656,144.8968594,5
-37.75876,144.99855,5
-37.85054,144.99406,5
-37.83647,145.1848,5
-37.81104626,145.11054994,5
-37.8628125,144.9040751,5
-37.97642106,145.09174036,5
-37.73365,144.96375,5
-37.81812418,144.99620676,5
-37.84202,144.93884,5
-37.80047637,144.89934146,5
-37.8202,144.963,5
-37.81,144.89,5
-37.78216331,144.91170119,5
-37.83692,144.94354,5
-37.79563341,144.98135404,5
-37.79725,144.98192,5
-37.8224359,144.9609827,5
-37.83403,144.96213,5
-37.80317,144.98338,5
-37.7998316,145.29745766,5
-37.9121,145.0520699,5
-37.82777,145.00606,5
-37.8127289,144.9676361,5
-37.8128777,144.9651337,5
-37.7833,145.617,5
-37.81307269,144.97974873,5
-37.69989159,145.05863786,5
-37.75667953,145.05923462,5
-37.8362,144.91,5
-37.8217087,144.9453888,5
-37.82184745,144.98035987,5
-37.84157409,145.00425634,5
-37.7995,144.937,5
-37.81525383,144.94368657,5
-37.66829105,144.843759,5
-37.8117767,144.96006018,5
-37.7736,145.189,5
-37.50584,145.31643,5
-37.81341173,144.96316195,5
-37.81480869,144.93976033,5
-37.8018473,145.2382625,5
-37.84067264,144.86032302,5
-37.8099,144.904,5
-37.78036,144.99699,5
-37.8776207,144.6827545,5
-37.83946,144.99254,5
-37.91565003,145.35132484,5
-37.97103011,145.22347095,5
-37.77829305,144.97069942,5
-37.808045,144.962636,5
-37.81334467,144.9571806,5
-37.85629,144.9927,5
-37.82499,145.08103,5
-37.80732,144.98262,5
-37.86255351,145.01949752,5
-37.81611,144.98495,5
-38.23364,145.06159,5
-37.79987,144.99517,5
-37.76525332,144.98436389,5
-37.7929,144.973,5
-38.0599599,145.41029,5
-37.89388,145.02086,5
-37.82746321,145.02549557,5
-37.88783611,145.08362802,5
-37.8048,145.39668,5
-37.9958,145.222,5
